receiver,id_pk,station_name,deploy_date_time,recover_date_time,deploy_lat,deploy_long,detection_count
VR2W-123824,1398,bpns-W1,00:00.0,00:00.0,51.391333,3.303666667,67
VR2W-123824,1988,bpns-W1,00:00.0,00:00.0,51.391333,3.303666667,7
VR2W-123825,1396,bpns-OH6,00:00.0,00:00.0,51.239667,2.9215,5
VR2W-123826,1557,bpns-WZ,00:00.0,00:00.0,51.376167,3.178666667,2
VR2W-123826,1796,bpns-WZ,00:00.0,00:00.0,51.376167,3.178666667,31
VR2W-123826,1987,bpns-WZ,00:00.0,00:00.0,51.376167,3.178666667,13
VR2W-123826,2110,bpns-WZ,00:00.0,00:00.0,51.376167,3.178666667,13
VR2W-123826,2172,VLVS11,00:00.0,00:00.0,51.3572,4.17046,162
VR2W-123827,2186,bpns-WENDUINEBANKW,00:00.0,00:00.0,51.287167,2.879166667,9
VR2W-123827,2552,bpns-WENDUINEBANKW,00:00.0,00:00.0,51.287167,2.879166667,5
VR2W-123828,1545,bpns-A1BIS,00:00.0,00:00.0,51.361333,2.967,9
VR2W-123828,1923,bpns-A1BIS,00:00.0,00:00.0,51.361333,2.967,9
VR2W-123828,1926,bpns-A1BIS,00:00.0,00:00.0,51.361333,2.967,66
VR2W-123828,2005,bpns-A1BIS,00:00.0,00:00.0,51.361333,2.967,84
VR2W-123828,2187,bpns-A1BIS,00:00.0,00:00.0,51.361333,2.967,15
VR2W-123829,1845,bpns-S7,00:00.0,00:00.0,51.399667,3.173666667,89
VR2W-123829,1846,bpns-S7,00:00.0,00:00.0,51.399667,3.173666667,27
VR2W-123829,1847,bpns-S7,00:00.0,00:00.0,51.399667,3.173666667,56
VR2W-123830,1610,ws-DL12,00:00.0,00:00.0,51.466175,3.502181,3
VR2W-123830,1850,ws-DL12,00:00.0,00:00.0,51.466175,3.502181,20
VR2W-123830,2523,ws-DL12,00:00.0,00:00.0,51.466175,3.502181,20
VR2W-123831,1615,ws-OGDL,00:00.0,00:00.0,51.46395,3.51263,26
VR2W-123831,1904,ws-OGDL,00:00.0,00:00.0,51.46395,3.51263,115
VR2W-123831,1905,ws-OGDL,00:00.0,00:00.0,51.46395,3.51263,25
VR2W-123831,1906,ws-OGDL,00:00.0,00:00.0,51.46395,3.51263,17
VR2W-123831,2022,ws-OGDL,00:00.0,00:00.0,51.46395,3.51263,9
VR2W-123831,2524,ws-OGDL,00:00.0,00:00.0,51.46395,3.51263,45
VR2W-123832,1614,ws-OG10,00:00.0,00:00.0,51.474675,3.510681,8
VR2W-123832,1907,ws-OG10,00:00.0,00:00.0,51.474675,3.510681,248
VR2W-123832,1908,ws-OG10,00:00.0,00:00.0,51.474675,3.510681,95
VR2W-123832,1909,ws-OG10,00:00.0,00:00.0,51.474675,3.510681,34
VR2W-123832,2023,ws-OG10,00:00.0,00:00.0,51.474675,3.510681,48
VR2W-123832,2525,ws-OG10,00:00.0,00:00.0,51.474675,3.510681,59
VR2W-123835,2173,VLVS12,00:00.0,00:00.0,51.35376,4.18538,108
VR2W-124059,1576,ak-6,00:00.0,00:00.0,50.633529,5.576963,1244
VR2W-124059,2940,ak-6,00:00.0,00:00.0,50.633529,5.576963,10
VR2W-124060,1384,de-21,00:00.0,00:00.0,,,227
VR2W-124060,1570,ak-24,00:00.0,00:00.0,50.9380396,5.4373164,523
VR2W-124060,1659,de-21,00:00.0,00:00.0,50.9843681,5.0725863,5312
VR2W-124060,2445,ak-24,00:00.0,00:00.0,50.9380396,5.4373164,1380
VR2W-124060,2682,ak-24,00:00.0,00:00.0,50.9380396,5.4373164,17331
VR2W-124060,2942,ak-24,00:00.0,00:00.0,50.9380396,5.4373164,6929
VR2W-124060,2943,ak-24,00:00.0,00:00.0,50.9380396,5.4373164,158
VR2W-124060,2944,ak-24,00:00.0,00:00.0,50.9380396,5.4373164,4004
VR2W-124061,1429,de-11,00:00.0,00:00.0,50.9922283,5.0549485,295
VR2W-124061,1587,M-1,00:00.0,00:00.0,51.01136918,4.520968635,1367
VR2W-124061,1799,M-1,00:00.0,00:00.0,51.01136918,4.520968635,2642
VR2W-124061,1800,M-1,00:00.0,00:00.0,51.01136918,4.520968635,5349
VR2W-124061,1801,M-1,00:00.0,00:00.0,51.01136918,4.520968635,681
VR2W-124061,1802,M-1,00:00.0,00:00.0,51.01136918,4.520968635,2393
VR2W-124062,1584,ak-4,00:00.0,00:00.0,50.62285,5.580676,1790
VR2W-124062,2946,ak-4,00:00.0,00:00.0,50.62285,5.580676,3
VR2W-124063,1577,ak-7,00:00.0,00:00.0,50.636918,5.585103,137
VR2W-124063,2948,ak-7,00:00.0,00:00.0,50.636918,5.585103,1482
VR2W-124064,1441,de-23,00:00.0,00:00.0,50.98197,5.0780232,3565
VR2W-124064,2288,S09,00:00.0,00:00.0,51.097162,5.11063,466860
VR2W-124064,2289,S09,00:00.0,00:00.0,51.097162,5.11063,285551
VR2W-124064,2950,S09,00:00.0,00:00.0,51.097162,5.11063,8895
VR2W-124064,2951,S09,00:00.0,00:00.0,51.097162,5.11063,184726
VR2W-124065,1436,de-19,00:00.0,00:00.0,50.9849358,5.075274,682
VR2W-124065,3352,ma-5,00:00.0,00:00.0,50.882698,5.706716,16
VR2W-124066,1439,de-18,00:00.0,00:00.0,50.9876189,5.0742895,219
VR2W-124067,1559,ak-10,00:00.0,00:00.0,50.654402,5.622823,402
VR2W-124067,2953,ak-10,00:00.0,00:00.0,50.654402,5.622823,27
VR2W-124068,1561,ak-13,00:00.0,00:00.0,50.702052,5.67876,8
VR2W-124070,1437,de-9,00:00.0,30:00.0,50.9912632,5.049155,14923
VR2W-124070,1588,de-9,30:00.0,00:00.0,50.9912632,5.049155,4
VR2W-124070,1803,M-2,00:00.0,00:00.0,51.02082596,4.498485779,2946
VR2W-124070,1804,M-2,00:00.0,00:00.0,51.02082596,4.498485779,1943
VR2W-124070,1805,M-2,00:00.0,00:00.0,51.02082596,4.498485779,44851
VR2W-124070,1806,M-2,00:00.0,00:00.0,51.02082596,4.498485779,7648
VR2W-124070,1807,M-2,00:00.0,00:00.0,51.02082596,4.498485779,3372
VR2W-124071,1521,ws-12A,00:00.0,00:00.0,51.3648799,3.765539,84
VR2W-124071,1910,ws-12A,00:00.0,00:00.0,51.3648799,3.765539,34
VR2W-124071,1911,ws-12A,00:00.0,00:00.0,51.3648799,3.765539,39
VR2W-124071,1912,ws-12A,00:00.0,00:00.0,51.3648799,3.765539,145
VR2W-124071,1913,ws-12A,00:00.0,00:00.0,51.3648799,3.765539,41
VR2W-124071,1971,ws-12A,00:00.0,00:00.0,51.3648799,3.765539,452
VR2W-124071,2233,ws-12A,00:00.0,00:00.0,51.3648799,3.765539,17
VR2W-124073,1502,ws-14,00:00.0,00:00.0,51.3601518,3.7798113,27
VR2W-124076,1431,de-12,00:00.0,00:00.0,50.9911178,5.0574492,6642
VR2W-124076,1506,de-12,00:00.0,00:00.0,50.9911178,5.0574492,5
VR2W-124076,1656,de-12,00:00.0,00:00.0,50.9911178,5.0574492,379
VR2W-124076,1810,de-12,00:00.0,00:00.0,50.9911178,5.0574492,26
VR2W-124076,1811,ma-2,00:00.0,00:00.0,50.865472,5.697744,12
VR2W-124076,1812,ma-2,00:00.0,00:00.0,50.865472,5.697744,4
VR2W-124077,1563,ak-17,00:00.0,00:00.0,50.807726,5.674801,66
VR2W-124077,2956,ak-17,00:00.0,00:00.0,50.807726,5.674801,790
VR2W-124077,2957,ak-17,00:00.0,00:00.0,50.807726,5.674801,66
VR2W-124077,2958,ak-17,00:00.0,00:00.0,50.807726,5.674801,208
VR2W-124078,1428,de-10,00:00.0,00:00.0,50.9916225,5.0542423,2220
VR2W-124078,1813,ma-1,00:00.0,00:00.0,50.863936,5.699716,7
VR2W-124078,1814,ma-1,00:00.0,00:00.0,50.863936,5.699716,6
VR2W-124078,3355,ma-1,00:00.0,00:00.0,50.863936,5.699716,66
VR2W-126194,1487,ak-42,00:00.0,00:00.0,51.242076,4.403539,31
VR2W-126194,1815,ak-42,00:00.0,00:00.0,51.242076,4.403539,625
VR2W-126194,1816,ak-42,00:00.0,00:00.0,51.242076,4.403539,164
VR2W-126194,1817,ak-42,00:00.0,00:00.0,51.242076,4.403539,2951
VR2W-126194,2488,ak-42,00:00.0,00:00.0,51.242076,4.403539,1421
VR2W-126194,2709,ak-42,00:00.0,00:00.0,51.242076,4.403539,1698
VR2W-126195,1486,ak-41,00:00.0,00:00.0,51.239128,4.397469,82
VR2W-126195,1818,ak-41,00:00.0,00:00.0,51.239128,4.397469,223
VR2W-126195,1819,ak-41,00:00.0,00:00.0,51.239128,4.397469,977
VR2W-126195,2489,ak-41,00:00.0,00:00.0,51.239128,4.397469,7
VR2W-126195,2612,ak-41,00:00.0,00:00.0,51.239128,4.397469,74
VR2W-126195,2710,ak-41,00:00.0,00:00.0,51.239128,4.397469,94
VR2W-126196,1488,ak-44,00:00.0,00:00.0,51.273737,4.332208,127
VR2W-126196,1820,ak-44,00:00.0,00:00.0,51.273737,4.332208,97
VR2W-126196,1821,ak-44,00:00.0,00:00.0,51.273737,4.332208,163
VR2W-126196,2490,ak-44,00:00.0,00:00.0,51.273737,4.332208,98
VR2W-126196,2711,ak-44,00:00.0,00:00.0,51.273737,4.332208,236
VR2W-126197,1489,ak-45,00:00.0,00:00.0,51.280982,4.329702,366
VR2W-126197,1822,ak-45,00:00.0,00:00.0,51.280982,4.329702,128
VR2W-126197,1823,ak-45,00:00.0,00:00.0,51.280982,4.329702,277
VR2W-126197,2491,ak-45,00:00.0,00:00.0,51.280982,4.329702,2
VR2W-126197,2613,ak-45,00:00.0,00:00.0,51.280982,4.329702,384
VR2W-126197,2712,ak-45,00:00.0,00:00.0,51.280982,4.329702,397
VR2W-126198,1490,ak-46,00:00.0,00:00.0,51.344943,4.290537,117
VR2W-126198,1824,ak-46,00:00.0,00:00.0,51.344943,4.290537,2946
VR2W-126199,1491,ak-47,00:00.0,00:00.0,51.345793,4.278738,136
VR2W-126199,1826,ak-47,00:00.0,00:00.0,51.345793,4.278738,102
VR2W-126199,1827,ak-47,00:00.0,00:00.0,51.345793,4.278738,23
VR2W-126199,2492,ak-47,00:00.0,00:00.0,51.345793,4.278738,13
VR2W-126199,2713,ak-47,00:00.0,00:00.0,51.345793,4.278738,13
VR2W-126200,1492,ak-48,00:00.0,00:00.0,51.367743,4.3015,7
VR2W-126200,1828,ak-48,00:00.0,00:00.0,51.367743,4.3015,36
VR2W-126200,1829,ak-48,00:00.0,00:00.0,51.367743,4.3015,85
VR2W-126200,2493,ak-48,00:00.0,00:00.0,51.367743,4.3015,52
VR2W-126200,2714,ak-48,00:00.0,00:00.0,51.367743,4.3015,53
VR2W-126201,2101,ws-25A,00:00.0,00:00.0,51.352186,3.781008,159
VR2W-126201,2469,bpns-Trapegeer,00:00.0,00:00.0,51.14033333,2.573,33
VR2W-126202,1675,ws-25B,00:00.0,00:00.0,51.3465544,3.800172,101
VR2W-126202,1676,ws-25B,00:00.0,00:00.0,51.3465544,3.800172,36
VR2W-126202,2046,ws-25B,00:00.0,00:00.0,51.3465544,3.800172,271
VR2W-126202,2234,ws-25B,00:00.0,00:00.0,51.3465544,3.800172,62
VR2W-127022,1514,S17,00:00.0,00:00.0,51.098163,5.109424,421491
VR2W-127022,2278,S17,00:00.0,00:00.0,51.098163,5.109424,268000
VR2W-127022,2715,S17,00:00.0,00:00.0,51.098163,5.109424,212245
VR2W-127022,2960,S17,00:00.0,00:00.0,51.098163,5.109424,130858
VR2W-127022,2961,S17,00:00.0,00:00.0,51.098163,5.109424,183072
VR2W-127022,2962,S17,00:00.0,00:00.0,51.098163,5.109424,6717
VR2W-127023,1509,S02,00:00.0,00:00.0,51.096973,5.110242,124125
VR2W-127023,1830,S07,00:00.0,00:00.0,51.096973,5.110242,353764
VR2W-127023,2286,S07,00:00.0,00:00.0,51.096973,5.110242,448237
VR2W-127023,2716,S07,00:00.0,00:00.0,51.096973,5.110242,179561
VR2W-127023,2965,S02,00:00.0,00:00.0,51.096973,5.110242,5619
VR2W-127023,2966,S02,00:00.0,00:00.0,51.096973,5.110242,92799
VR2W-127023,2967,S02,00:00.0,00:00.0,51.096973,5.110242,6312
VR2W-127023,2968,S02,00:00.0,00:00.0,51.096973,5.110242,147922
VR2W-127023,2969,S02,00:00.0,00:00.0,51.096973,5.110242,16379
VR2W-127023,2970,S02,00:00.0,00:00.0,51.096973,5.110242,85654
VR2W-127024,1511,S13,00:00.0,00:00.0,51.097103,5.111644,429025
VR2W-127024,2279,S13,00:00.0,00:00.0,51.097103,5.111644,507480
VR2W-127024,2717,S13,00:00.0,00:00.0,51.097103,5.111644,67000
VR2W-127024,2972,S13,00:00.0,00:00.0,51.097103,5.111644,6793
VR2W-127024,2973,S13,00:00.0,00:00.0,51.097103,5.111644,129815
VR2W-127024,2974,S13,00:00.0,00:00.0,51.097103,5.111644,59000
VR2W-127024,2976,S13,00:00.0,00:00.0,51.097103,5.111644,178527
VR2W-127025,2196,S08,00:00.0,00:00.0,51.097872,5.109724,475279
VR2W-127025,2720,S08,00:00.0,00:00.0,51.097872,5.109724,597992
VR2W-127025,2721,S08,00:00.0,00:00.0,51.097872,5.109724,230602
VR2W-127025,2979,S08,00:00.0,00:00.0,51.097872,5.109724,6891
VR2W-127025,2980,S08,00:00.0,00:00.0,51.097872,5.109724,133818
VR2W-127025,2981,S08,00:00.0,00:00.0,51.097872,5.109724,187981
VR2W-127026,1591,M-4A,00:00.0,00:00.0,51.025057,4.495476,7574
VR2W-127026,1831,M-4A,00:00.0,00:00.0,51.025057,4.495476,6092
VR2W-127026,1832,M-4A,00:00.0,00:00.0,51.025057,4.495476,65088
VR2W-127026,1833,M-4A,00:00.0,00:00.0,51.025057,4.495476,3912
VR2W-127026,1834,M-4A,00:00.0,00:00.0,51.025057,4.495476,22754
VR2W-127027,1508,S10,00:00.0,00:00.0,51.097225,5.110328,433083
VR2W-127027,2280,S10,00:00.0,00:00.0,51.097225,5.110328,425376
VR2W-127027,2756,S10,00:00.0,00:00.0,51.097225,5.110328,209090
VR2W-127027,2986,S10,00:00.0,00:00.0,51.097225,5.110328,6843
VR2W-127027,2987,S10,00:00.0,00:00.0,51.097225,5.110328,126911
VR2W-127027,2988,S10,00:00.0,00:00.0,51.097225,5.110328,42000
VR2W-127028,1516,S18,00:00.0,00:00.0,51.097433,5.109707,375581
VR2W-127028,2281,S18,00:00.0,00:00.0,51.097433,5.109707,579342
VR2W-127028,2757,S18,00:00.0,00:00.0,51.097433,5.109707,194981
VR2W-127028,2992,S18,00:00.0,00:00.0,51.097433,5.109707,118185
VR2W-127028,2994,S18,00:00.0,00:00.0,51.097433,5.109707,167925
VR2W-127029,1517,S14,00:00.0,00:00.0,51.098103,5.110244,479860
VR2W-127029,2282,S14,00:00.0,00:00.0,51.098103,5.110244,595741
VR2W-127029,2773,S14,00:00.0,00:00.0,51.098103,5.110244,194000
VR2W-127029,2999,S14,00:00.0,00:00.0,51.098103,5.110244,6792
VR2W-127029,3000,S14,00:00.0,00:00.0,51.098103,5.110244,133567
VR2W-127029,3001,S14,00:00.0,00:00.0,51.098103,5.110244,66000
VR2W-127030,1586,ak-34,00:00.0,00:00.0,51.1282853,5.1413858,6225
VR2W-127030,2446,ak-34,00:00.0,00:00.0,51.1282853,5.1413858,8215
VR2W-127030,3004,ak-34,00:00.0,00:00.0,51.1282853,5.1413858,20
VR2W-127030,3006,ak-34,00:00.0,00:00.0,51.1282853,5.1413858,268
VR2W-127031,1513,S16,00:00.0,00:00.0,51.097907,5.109191,397082
VR2W-127031,2283,S16,00:00.0,00:00.0,51.097907,5.109191,544185
VR2W-127031,3009,S16,00:00.0,00:00.0,51.097907,5.109191,197594
VR2W-127031,3013,S16,00:00.0,00:00.0,51.097907,5.109191,6281
VR2W-127031,3014,S16,00:00.0,00:00.0,51.097907,5.109191,120307
VR2W-127031,3015,S16,00:00.0,00:00.0,51.097907,5.109191,150164
VR2W-127032,1510,S12,00:00.0,00:00.0,51.096669,5.111477,358630
VR2W-127032,2284,S12,00:00.0,00:00.0,51.096669,5.111477,407098
VR2W-127032,3017,S12,00:00.0,00:00.0,51.096669,5.111477,174804
VR2W-127032,3018,S12,00:00.0,00:00.0,51.096669,5.111477,6580
VR2W-127032,3019,S12,00:00.0,00:00.0,51.096669,5.111477,115782
VR2W-127032,3020,S12,00:00.0,00:00.0,51.096669,5.111477,142320
VR2W-127033,1512,S15,00:00.0,00:00.0,51.09763,5.108964,289191
VR2W-127033,2285,S15,00:00.0,00:00.0,51.09763,5.108964,399540
VR2W-127033,3030,S15,00:00.0,00:00.0,51.09763,5.108964,108669
VR2W-127033,3031,S15,00:00.0,00:00.0,51.09763,5.108964,5422
VR2W-127033,3286,S15,00:00.0,00:00.0,51.09763,5.108964,120997
VR2W-127033,3288,S15,00:00.0,00:00.0,51.09763,5.108964,107067
VR2W-127109,1835,,,00:00.0,,,2
VR2W-127109,2174,VLVS13,00:00.0,00:00.0,51.36983,4.17912,117
VR2W-127110,1633,bpns-BelwindReefballs,00:00.0,00:00.0,51.70442,2.81259,25
VR2W-127110,2189,bpns-CPowerReefballs,00:00.0,00:00.0,51.5800044,2.9954894,91869
VR2W-127715,2012,,,00:00.0,,,205
VR2W-127716,1985,s-10a,00:00.0,00:00.0,51.235423,4.396673,290
VR2W-127716,2238,s-10a,00:00.0,00:00.0,51.235423,4.396673,2254
VR2W-127716,2652,s-10a,00:00.0,00:00.0,51.235423,4.396673,463
VR2W-127718,2024,ws-WN2,00:00.0,00:00.0,51.428174,3.462181,62
VR2W-127718,2207,ws-WN2,00:00.0,00:00.0,51.428174,3.462181,44
VR2W-127718,2527,ws-WN2,00:00.0,00:00.0,51.428174,3.462181,153
VR2W-127719,1607,s-8a,00:00.0,00:00.0,51.14222,4.32646,252
VR2W-127719,1952,s-8a,00:00.0,00:00.0,51.14222,4.32646,210
VR2W-127719,2241,s-8a,00:00.0,00:00.0,51.14222,4.32646,1064
VR2W-127719,2656,s-8a,00:00.0,00:00.0,51.14222,4.32646,376
VR2W-127720,1604,HH9,00:00.0,00:00.0,51.092742,5.137916,13085
VR2W-127720,1837,HH9,00:00.0,00:00.0,51.092742,5.137916,36408
VR2W-127720,2447,HH9,00:00.0,00:00.0,51.092742,5.137916,44036
VR2W-127720,3029,HH9,00:00.0,00:00.0,51.092742,5.137916,164
VR2W-127721,1599,HH4,00:00.0,00:00.0,50.99323,5.245137,585
VR2W-127721,1838,HH4,00:00.0,00:00.0,50.99323,5.245137,9355
VR2W-127721,3027,HH4,00:00.0,00:00.0,50.99323,5.245137,21621
VR2W-127721,3028,HH4,00:00.0,00:00.0,50.99323,5.245137,22610
VR2W-127722,1597,HH2,00:00.0,00:00.0,50.965597,5.287241,224
VR2W-127722,2448,HH2,00:00.0,00:00.0,50.965597,5.287241,7214
VR2W-127722,3024,HH2,00:00.0,00:00.0,50.965597,5.287241,7264
VR2W-127722,3025,HH2,00:00.0,00:00.0,50.965597,5.287241,964
VR2W-127724,1600,HH5,00:00.0,00:00.0,51.016368,5.233414,44039
VR2W-127724,1839,HH5,00:00.0,00:00.0,51.016368,5.233414,2383
VR2W-127724,2449,HH5,00:00.0,00:00.0,51.016368,5.233414,289000
VR2W-127724,3023,HH5,00:00.0,00:00.0,51.016368,5.233414,570981
VR2W-127725,1630,ws-HW6,00:00.0,00:00.0,51.43484,4.02702,16
VR2W-127725,1962,ws-HW6,00:00.0,00:00.0,51.43484,4.02702,303
VR2W-127725,2259,ws-HW6,00:00.0,00:00.0,51.43484,4.02702,67
VR2W-127726,1598,HH3,00:00.0,00:00.0,50.973296,5.270083,190
VR2W-127726,1840,HH3,00:00.0,00:00.0,50.973296,5.270083,1895
VR2W-127726,2450,HH3,00:00.0,00:00.0,50.973296,5.270083,43586
VR2W-127726,3022,HH3,00:00.0,00:00.0,50.973296,5.270083,271
VR2W-127727,2025,ws-DL9,00:00.0,00:00.0,51.465842,3.48868,3
VR2W-127727,2208,ws-DL9,00:00.0,00:00.0,51.465842,3.48868,1
VR2W-127727,2528,ws-DL9,00:00.0,00:00.0,51.465842,3.48868,2
VR2W-127728,1605,s-11,00:00.0,00:00.0,51.29646,4.2857,197
VR2W-127728,1953,s-11,00:00.0,00:00.0,51.29646,4.2857,503
VR2W-127728,2275,s-11,00:00.0,00:00.0,51.29646,4.2857,1667
VR2W-127728,2614,s-11,00:00.0,00:00.0,51.29646,4.2857,407
VR2W-127729,2184,bpns-S4,00:00.0,00:00.0,51.417167,3.0475,4
VR2W-127729,2499,bpns-S4,00:00.0,00:00.0,51.417167,3.0475,3
VR2W-127731,1627,ws-53A,00:00.0,00:00.0,51.411167,4.029233,27
VR2W-127731,1963,ws-53A,00:00.0,00:00.0,51.411167,4.029233,206
VR2W-127731,2260,ws-53A,00:00.0,00:00.0,51.411167,4.029233,159
VR2W-127732,1606,s-12,00:00.0,00:00.0,51.30305,4.28731,30
VR2W-127732,1939,s-12,00:00.0,00:00.0,51.30305,4.28731,151
VR2W-127732,2276,s-12,00:00.0,00:00.0,51.30305,4.28731,148
VR2W-127732,2615,s-12,00:00.0,00:00.0,51.30305,4.28731,38
VR2W-127733,1629,ws-FZ2,00:00.0,00:00.0,51.42601,4.03575,23
VR2W-127733,2261,ws-F42,00:00.0,00:00.0,51.42786,4.03246,119
VR2W-127734,1628,ws-55,00:00.0,00:00.0,51.40221,4.02998,79
VR2W-127734,1965,ws-55,00:00.0,00:00.0,51.40221,4.02998,421
VR2W-127734,2262,ws-55,00:00.0,00:00.0,51.40221,4.02998,111
VR2W-127735,1625,ws-42A,00:00.0,00:00.0,51.42251303,4.032860596,15
VR2W-127735,1966,ws-42A,00:00.0,00:00.0,51.42251303,4.032860596,203
VR2W-127735,2263,ws-42A,00:00.0,00:00.0,51.42251303,4.032860596,54
VR2W-127736,1622,ws-14,00:00.0,00:00.0,51.3601518,3.7798113,35
VR2W-127736,1961,ws-14,00:00.0,00:00.0,51.3601518,3.7798113,213
VR2W-127736,2235,ws-14,00:00.0,00:00.0,51.3601518,3.7798113,154
VR2W-127737,1626,ws-53,00:00.0,00:00.0,51.41651283,4.027360624,33
VR2W-127737,1960,ws-53,00:00.0,00:00.0,51.41651283,4.027360624,248
VR2W-127737,2264,ws-53,00:00.0,00:00.0,51.41651283,4.027360624,72
VR2W-127738,1608,s-9a,00:00.0,00:00.0,51.19068,4.33602,156
VR2W-127738,1938,s-9a,00:00.0,00:00.0,51.19068,4.33602,707
VR2W-127738,2242,s-9a,00:00.0,00:00.0,51.19068,4.33602,3200
VR2W-127738,2653,s-9a,00:00.0,00:00.0,51.19068,4.33602,669
VR2W-129563,2167,VLVS3,00:00.0,00:00.0,51.33728,4.13362,18
VR2W-129565,2169,VLVS5,00:00.0,00:00.0,51.34251,4.13668,35
VR2W-129566,2237,ws-25A,00:00.0,00:00.0,51.352186,3.781008,41
VR2W-129568,2165,VLVS1,00:00.0,00:00.0,51.35069,4.11802,22
VR2W-129572,2168,VLVS4,00:00.0,00:00.0,51.3517,4.13251,13
VR2W-129708,2119,bpns-BelwindReefballs,00:00.0,00:00.0,51.70442,2.81259,19
VR2W-129709,2419,bpns-BelwindReefballs,00:00.0,00:00.0,51.70442,2.81259,1154
VR2W-129709,2620,bpns-WKSabrina,00:00.0,00:00.0,51.221667,2.518683,1
VR2W-129710,2236,ws-A3,00:00.0,00:00.0,51.3655375,3.734487,8
VR2W-129711,2494,bpns-WK12,00:00.0,00:00.0,51.461167,3.107,68
VR2W-129711,2646,bpns-WK12,00:00.0,00:00.0,51.461167,3.107,68
VR2W-131000,2553,bpns-BelwindReefballs,00:00.0,00:00.0,51.70442,2.81259,28843
